order_id,order_date,ship_date,customer_id,region_id
CA-2017-160017,2017-09-28,2017-10-02,SP-20860,1
CA-2014-123316,2014-10-13,2014-10-17,SP-20545,4
CA-2014-141299,2014-06-03,2014-06-07,RB-19795,3
CA-2014-104402,2014-06-17,2014-06-23,DB-13660,4
CA-2015-110289,2015-10-29,2015-11-02,NB-18655,2
CA-2014-167927,2014-01-20,2014-01-26,XP-21865,3
CA-2014-133305,2014-07-11,2014-07-15,MH-17455,4
CA-2016-165995,2016-08-30,2016-09-06,BG-11740,2
CA-2017-143112,2017-10-05,2017-10-09,TS-21370,4
US-2017-105830,2016-12-31,2017-01-02,DB-13660,4
CA-2015-146255,2015-03-07,2015-03-10,EM-14140,4
CA-2017-104822,2017-10-20,2017-10-20,RB-19465,4
CA-2015-104486,2015-05-01,2015-05-06,PO-18850,2
CA-2017-161557,2017-09-03,2017-09-08,AG-10900,3
CA-2017-161130,2017-11-03,2017-11-08,BF-11275,1
US-2015-161347,2015-09-13,2015-09-19,HG-14845,4
US-2015-109015,2015-09-06,2015-09-12,BS-11590,4
CA-2014-110611,2014-10-06,2014-10-13,JD-16015,4
CA-2017-139080,2017-01-23,2017-01-28,CS-12250,2
CA-2015-115693,2015-12-10,2015-12-15,FC-14245,2
US-2014-107993,2014-11-25,2014-11-30,SE-20110,2
CA-2017-110443,2017-11-21,2017-11-25,CK-12205,2
CA-2017-144848,2017-04-04,2017-04-05,DS-13030,4
US-2017-147998,2017-05-19,2017-05-24,SA-20830,2
CA-2016-103919,2016-10-03,2016-10-07,TP-21565,3
CA-2016-113425,2016-11-21,2016-11-21,JK-16120,4
CA-2017-143035,2017-10-03,2017-10-05,CC-12430,4
CA-2014-107811,2014-04-29,2014-05-03,LA-16780,1
CA-2016-163216,2016-10-07,2016-10-10,AW-10930,4
US-2016-116442,2016-12-15,2016-12-22,BP-11230,2
CA-2017-150623,2017-04-10,2017-04-14,DB-13360,4
US-2014-163797,2014-04-08,2014-04-13,PC-19000,2
CA-2016-127236,2016-03-29,2016-04-02,TB-21595,4
US-2017-104661,2017-01-15,2017-01-18,TB-21250,3
CA-2014-134103,2014-01-30,2014-02-04,MV-18190,3
CA-2015-147529,2015-02-07,2015-02-11,DK-12835,1
CA-2016-129126,2016-12-14,2016-12-19,PK-19075,4
CA-2017-131632,2017-10-31,2017-11-04,AH-10120,3
CA-2017-151981,2017-08-06,2017-08-12,GM-14455,4
CA-2017-125472,2017-05-30,2017-05-31,BD-11725,1
CA-2015-156328,2015-11-30,2015-12-05,RM-19375,1
CA-2017-154074,2017-08-31,2017-09-02,BW-11110,2
CA-2017-161774,2017-05-14,2017-05-15,GT-14710,3
CA-2017-151211,2017-08-17,2017-08-23,AH-10120,1
CA-2017-142671,2017-11-10,2017-11-14,DR-12940,1
CA-2017-144750,2017-08-21,2017-08-21,DL-13495,2
CA-2016-111976,2016-03-08,2016-03-12,BD-11620,4
CA-2016-140130,2016-10-31,2016-11-05,HW-14935,3
CA-2014-159121,2014-07-26,2014-08-01,JO-15145,2
CA-2015-149650,2015-10-24,2015-10-27,RD-19660,2
CA-2017-115777,2017-08-19,2017-08-24,DO-13645,4
CA-2016-143714,2016-05-23,2016-05-27,CC-12370,4
CA-2014-165764,2014-11-03,2014-11-07,SH-20395,1
CA-2015-121405,2015-03-30,2015-04-04,FC-14335,3
US-2017-116897,2017-05-27,2017-05-29,JG-15160,2
US-2017-113992,2017-12-14,2017-12-19,LC-16885,3
CA-2014-166891,2014-10-04,2014-10-06,CC-12220,4
CA-2016-101161,2016-10-13,2016-10-20,BW-11110,4
CA-2015-151785,2015-03-05,2015-03-10,JJ-15445,3
US-2017-119816,2017-03-04,2017-03-06,TT-21460,3
CA-2015-156510,2015-09-25,2015-09-29,EH-13990,4
US-2015-110261,2015-12-19,2015-12-23,PR-18880,3
CA-2015-125710,2015-10-08,2015-10-13,BT-11680,3
CA-2017-161102,2017-07-31,2017-08-03,EC-14050,2
CA-2014-110065,2014-08-05,2014-08-11,SP-20650,4
US-2017-133361,2017-05-14,2017-05-17,AJ-10780,4
US-2016-155404,2016-09-22,2016-09-28,AS-10630,1
CA-2015-114503,2015-11-13,2015-11-17,AA-10375,1
CA-2017-153080,2017-05-22,2017-05-25,EH-13945,2
CA-2016-163804,2016-12-02,2016-12-08,DB-13270,4
CA-2015-108532,2015-08-29,2015-09-02,CC-12100,3
CA-2014-151897,2014-06-06,2014-06-10,VT-21700,3
CA-2016-113292,2016-03-18,2016-03-20,DB-13060,1
CA-2014-149524,2014-01-14,2014-01-15,BS-11590,4
CA-2017-140872,2017-06-03,2017-06-10,NR-18550,1
CA-2017-113908,2017-06-03,2017-06-09,KN-16390,4
CA-2015-120621,2015-03-21,2015-03-26,JW-16075,1
US-2017-148866,2017-09-19,2017-09-24,JM-15535,4
CA-2014-149594,2014-09-15,2014-09-19,MF-18250,4
CA-2016-113845,2016-11-20,2016-11-25,FA-14230,1
CA-2017-111262,2017-10-28,2017-11-01,KH-16510,3
CA-2015-103135,2015-07-24,2015-07-28,SS-20515,1
CA-2014-129147,2014-11-02,2014-11-06,LC-17050,4
CA-2017-128265,2017-11-17,2017-11-22,VW-21775,4
CA-2016-152331,2016-06-26,2016-06-30,LD-16855,3
US-2016-128909,2016-10-09,2016-10-11,SP-20545,4
CA-2017-102197,2017-12-20,2017-12-26,DK-13150,4
CA-2017-167640,2017-03-06,2017-03-10,FC-14245,2
US-2017-116652,2017-09-15,2017-09-19,RD-19480,2
CA-2017-138289,2017-01-16,2017-01-18,AR-10540,3
CA-2016-129308,2016-07-07,2016-07-13,CC-12100,4
CA-2016-157791,2016-12-23,2016-12-28,CA-11965,4
CA-2014-146864,2014-12-22,2014-12-26,BT-11530,4
CA-2014-103744,2014-02-23,2014-02-27,MG-17875,3
US-2017-107384,2017-12-04,2017-12-08,TP-21130,3
CA-2014-128209,2014-11-17,2014-11-22,GT-14710,4
CA-2014-169684,2014-10-20,2014-10-23,FH-14365,1
CA-2015-109862,2015-10-25,2015-10-30,HK-14890,4
US-2017-107888,2017-11-16,2017-11-19,CC-12220,2
US-2017-154872,2017-05-14,2017-05-18,DP-13000,4
CA-2014-113880,2014-03-01,2014-03-05,VF-21715,3
US-2015-164966,2015-07-30,2015-08-01,GH-14410,3
CA-2015-126739,2015-11-01,2015-11-03,JH-16180,4
CA-2017-161578,2017-12-16,2017-12-21,RB-19465,2
CA-2014-137092,2014-10-20,2014-10-22,LS-16975,3
CA-2015-166947,2015-06-05,2015-06-10,EB-13750,4
CA-2016-160941,2016-07-21,2016-07-26,DK-12835,2
CA-2017-144680,2017-03-31,2017-04-02,SC-20260,3
CA-2014-166086,2014-05-07,2014-05-12,CT-11995,4
CA-2017-131282,2017-02-05,2017-02-08,CB-12025,3
CA-2014-100678,2014-04-18,2014-04-22,KM-16720,3
CA-2016-161543,2016-05-10,2016-05-16,RD-19720,2
CA-2016-160535,2016-11-25,2016-11-30,BP-11050,4
CA-2017-123085,2017-03-03,2017-03-08,EJ-13720,2
CA-2015-153752,2015-12-06,2015-12-11,RO-19780,1
CA-2014-103660,2014-08-25,2014-08-30,MW-18220,2
CA-2016-169887,2016-10-22,2016-10-22,MS-17530,2
CA-2016-148516,2016-08-07,2016-08-11,DW-13585,2
CA-2017-104731,2017-07-21,2017-07-27,AM-10705,1
CA-2014-164749,2014-03-23,2014-03-26,BG-11740,1
CA-2015-103716,2015-04-30,2015-05-06,KB-16585,2
CA-2016-126795,2016-06-13,2016-06-16,GT-14710,4
CA-2015-146290,2015-05-04,2015-05-11,SV-20815,3
CA-2017-157112,2017-04-23,2017-04-26,GG-14650,4
CA-2014-169257,2014-06-06,2014-06-12,SV-20785,1
CA-2014-154095,2014-12-02,2014-12-07,ON-18715,4
CA-2017-146346,2017-06-17,2017-06-20,RA-19945,2
CA-2016-148852,2016-05-26,2016-05-31,SV-20785,2
US-2015-118906,2015-03-10,2015-03-10,KB-16585,4
CA-2016-168921,2016-10-20,2016-10-22,AG-10495,2
CA-2015-107678,2015-04-21,2015-04-28,JK-16090,1
CA-2016-123512,2016-06-17,2016-06-19,MV-18190,2
US-2017-167402,2017-01-13,2017-01-18,CP-12085,3
CA-2014-130449,2014-09-06,2014-09-09,VP-21760,2
CA-2015-141250,2015-01-19,2015-01-23,PM-18940,3
CA-2014-145541,2014-12-14,2014-12-21,TB-21400,4
CA-2014-138513,2014-05-23,2014-05-27,EH-13990,2
CA-2015-135489,2015-09-19,2015-09-22,GW-14605,4
CA-2015-125696,2015-10-02,2015-10-06,NP-18685,1
CA-2016-105081,2016-12-25,2016-12-30,JE-15715,2
US-2016-146857,2016-05-06,2016-05-08,BE-11455,3
CA-2016-166275,2016-10-24,2016-10-24,SS-20590,2
CA-2017-144498,2017-05-06,2017-05-06,MB-18085,1
CA-2017-103352,2017-11-27,2017-11-30,RP-19390,4
CA-2014-108609,2014-10-31,2014-11-02,AJ-10780,4
CA-2017-128328,2017-08-05,2017-08-09,PO-18865,3
US-2015-156496,2015-08-10,2015-08-16,WB-21850,2
US-2016-127334,2016-12-15,2016-12-21,MP-18175,2
US-2017-124779,2017-09-08,2017-09-11,BF-11020,3
CA-2017-135937,2017-02-20,2017-02-27,KM-16375,2
CA-2015-129322,2015-08-08,2015-08-10,DB-13405,4
CA-2017-162173,2017-10-26,2017-11-01,OT-18730,1
CA-2016-115483,2016-07-14,2016-07-18,JS-15880,3
CA-2017-122175,2017-05-12,2017-05-14,CA-12775,4
CA-2017-161088,2017-05-25,2017-05-29,MH-18115,1
CA-2014-154837,2014-08-23,2014-08-27,RB-19645,2
CA-2015-153794,2015-09-11,2015-09-16,SB-20290,2
CA-2015-135510,2015-09-05,2015-09-12,TW-21025,1
CA-2015-109337,2015-11-21,2015-11-23,DL-13330,3
CA-2014-150329,2014-10-10,2014-10-14,SD-20485,2
CA-2017-145037,2017-09-02,2017-09-07,TB-21055,4
CA-2017-154466,2017-01-01,2017-01-02,DP-13390,3
CA-2014-109134,2014-11-05,2014-11-10,DE-13255,2
US-2015-129637,2015-12-17,2015-12-22,MC-18100,3
CA-2015-165162,2015-05-14,2015-05-21,HG-15025,2
CA-2017-140494,2017-03-10,2017-03-15,CM-11815,2
CA-2017-104108,2017-12-02,2017-12-09,RP-19855,3
US-2017-165869,2017-07-31,2017-08-05,LS-17200,3
CA-2017-160899,2017-08-11,2017-08-13,DR-12940,1
CA-2017-144225,2017-09-30,2017-10-02,CC-12475,4
US-2016-163538,2016-08-26,2016-08-30,SS-20515,3
US-2016-155103,2016-12-02,2016-12-07,JF-15190,4
CA-2017-145429,2017-07-21,2017-07-25,SW-20455,2
CA-2015-153535,2015-05-20,2015-05-24,SG-20470,1
CA-2015-139164,2015-06-23,2015-06-28,CS-12355,2
CA-2016-112277,2016-09-10,2016-09-15,SC-20695,1
CA-2014-167724,2014-04-13,2014-04-18,BF-11170,4
CA-2015-123141,2015-11-14,2015-11-19,GZ-14470,2
CA-2016-149503,2016-12-09,2016-12-12,SP-20650,2
CA-2017-163069,2017-08-18,2017-08-21,PJ-19015,4
CA-2017-107629,2017-12-14,2017-12-14,DB-13060,3
CA-2016-134789,2016-04-08,2016-04-15,CK-12325,1
CA-2016-130442,2016-12-16,2016-12-19,SF-20065,1
CA-2017-102974,2017-09-19,2017-09-24,DP-13105,2
US-2017-166394,2017-09-04,2017-09-06,VM-21835,4
CA-2016-128811,2016-09-12,2016-09-16,SF-20200,2
CA-2017-145443,2017-08-10,2017-08-15,SC-20695,3
CA-2016-165827,2016-11-04,2016-11-09,MF-17665,1
CA-2015-156734,2015-06-18,2015-06-20,BV-11245,1
CA-2014-120096,2014-07-04,2014-07-07,KE-16420,2
CA-2015-141754,2015-12-20,2015-12-25,EM-14200,1
CA-2016-123358,2016-04-10,2016-04-17,BT-11680,2
CA-2014-144029,2014-05-26,2014-05-31,MM-18055,3
US-2017-101784,2017-07-06,2017-07-11,PO-18850,2
CA-2015-156923,2015-02-16,2015-02-20,SP-20860,4
CA-2017-111269,2017-06-16,2017-06-18,CS-12355,4
CA-2017-159156,2017-11-13,2017-11-16,KB-16600,4
CA-2017-100230,2017-12-11,2017-12-15,AA-10375,4
CA-2016-154767,2016-06-28,2016-06-30,BP-11155,4
CA-2017-124205,2017-09-15,2017-09-19,TC-21145,4
CA-2017-165715,2017-12-02,2017-12-08,BG-11035,1
CA-2017-100636,2017-06-26,2017-06-30,DO-13435,4
CA-2016-162943,2016-07-24,2016-07-26,DB-12970,4
CA-2016-144764,2016-09-02,2016-09-08,RL-19615,3
CA-2017-100615,2017-04-20,2017-04-24,SJ-20215,3
CA-2014-109302,2014-08-12,2014-08-16,CS-12175,4
CA-2017-139787,2017-09-19,2017-09-23,JP-16135,1
CA-2017-139402,2017-12-09,2017-12-13,NC-18535,2
CA-2016-119018,2016-11-04,2016-11-08,CW-11905,2
CA-2015-105361,2015-03-29,2015-04-04,CM-12115,4
US-2016-152373,2016-09-05,2016-09-11,PT-19090,3
US-2017-166037,2017-01-28,2017-02-01,CL-12700,4
US-2016-147711,2016-09-03,2016-09-08,HF-14995,4
CA-2017-121293,2017-07-25,2017-07-28,JC-15775,4
CA-2015-118843,2015-09-13,2015-09-20,JH-15910,1
CA-2015-161445,2015-09-07,2015-09-09,CC-12610,1
CA-2016-124527,2016-11-16,2016-11-17,IM-15055,2
CA-2016-162348,2016-11-10,2016-11-15,BF-11170,2
CA-2014-141005,2014-08-15,2014-08-18,CS-12355,4
CA-2015-145394,2015-11-16,2015-11-20,MC-17605,3
CA-2015-168809,2015-08-25,2015-08-25,MC-18100,3
CA-2016-109827,2016-12-25,2017-01-01,LW-16825,2
CA-2014-152233,2014-10-05,2014-10-06,KH-16510,2
CA-2014-125682,2014-11-22,2014-11-25,RB-19645,1
CA-2017-162880,2017-12-25,2017-12-29,GD-14590,2
CA-2015-128125,2015-03-31,2015-04-05,EB-13705,3
CA-2017-156237,2017-09-14,2017-09-15,PS-18760,4
CA-2014-144414,2014-06-17,2014-06-21,GH-14425,2
CA-2017-163860,2017-12-28,2018-01-01,LO-17170,3
US-2017-115609,2017-11-02,2017-11-07,CS-12505,2
CA-2015-154291,2015-07-25,2015-07-29,YS-21880,1
CA-2016-118689,2016-10-02,2016-10-09,TC-20980,3
CA-2016-140438,2016-12-24,2016-12-27,PW-19030,4
US-2017-123204,2017-07-21,2017-07-27,CS-11860,4
CA-2015-112522,2015-10-10,2015-10-17,DP-13165,3
CA-2016-153101,2016-09-08,2016-09-08,PJ-19015,2
CA-2016-142615,2016-11-20,2016-11-24,BM-11575,2
CA-2017-142643,2017-10-15,2017-10-20,DL-13495,2
CA-2015-116260,2015-07-06,2015-07-12,BF-10975,4
CA-2017-107517,2017-02-05,2017-02-09,FC-14335,2
CA-2015-166338,2015-12-06,2015-12-07,MP-18175,4
CA-2016-123946,2016-09-12,2016-09-17,AJ-10795,1
CA-2014-147543,2014-07-06,2014-07-12,BC-11125,2
US-2016-159093,2016-05-09,2016-05-14,RS-19420,2
CA-2016-162110,2016-07-18,2016-07-22,NP-18670,2
US-2016-163461,2016-06-18,2016-06-21,BT-11440,3
CA-2014-101462,2014-04-20,2014-04-25,BP-11230,2
US-2016-100461,2016-01-08,2016-01-12,JO-15145,3
US-2017-162670,2017-12-23,2017-12-28,MF-18250,1
CA-2017-128965,2017-04-17,2017-04-22,PS-18760,2
CA-2017-138618,2017-12-01,2017-12-08,MY-17380,3
US-2016-126452,2016-08-21,2016-08-28,SC-20230,2
CA-2016-145009,2016-12-05,2016-12-08,RF-19345,3
CA-2015-162544,2015-12-16,2015-12-19,SG-20080,2
CA-2014-124394,2014-10-17,2014-10-22,TB-21520,3
US-2016-121013,2016-09-05,2016-09-10,MM-17920,1
US-2015-123918,2015-10-15,2015-10-15,CG-12520,3
CA-2015-137113,2015-12-01,2015-12-05,TW-21025,2
CA-2015-120677,2015-05-31,2015-06-04,BD-11320,3
CA-2017-123036,2017-09-10,2017-09-17,HA-14905,4
CA-2017-120222,2017-04-25,2017-05-02,LL-16840,2
CA-2017-164756,2017-09-18,2017-09-22,SS-20140,1
CA-2017-122028,2017-08-18,2017-08-25,CK-12205,4
US-2015-165512,2015-05-24,2015-05-26,VS-21820,3
CA-2015-140557,2015-09-07,2015-09-11,TN-21040,4
US-2017-135013,2017-07-24,2017-07-24,HR-14830,2
CA-2017-111220,2017-09-02,2017-09-08,JS-15595,3
US-2017-149006,2017-12-06,2017-12-08,BN-11470,2
CA-2017-149468,2017-05-20,2017-05-20,AR-10405,3
CA-2016-140249,2016-09-27,2016-10-03,SW-20455,2
US-2017-135503,2017-12-10,2017-12-15,JE-16165,1
CA-2014-126277,2014-09-13,2014-09-18,LH-16900,4
US-2017-115301,2017-07-29,2017-08-02,VG-21790,2
CA-2017-168942,2017-08-01,2017-08-05,EM-13960,2
US-2017-128398,2017-05-02,2017-05-05,EM-13825,2
CA-2015-104115,2015-06-12,2015-06-16,JH-15910,1
CA-2014-142510,2014-12-22,2014-12-29,NP-18700,3
CA-2014-124247,2014-12-16,2014-12-21,SH-20635,2
CA-2016-105473,2016-04-16,2016-04-18,BM-11785,2
CA-2015-102806,2015-05-21,2015-05-28,HG-14965,4
CA-2017-121706,2017-02-26,2017-03-02,BM-11140,2
CA-2017-109211,2017-04-04,2017-04-10,PS-19045,4
CA-2015-134257,2015-03-16,2015-03-19,MS-17710,1
CA-2015-137925,2015-11-30,2015-12-04,JL-15235,4
CA-2016-140046,2016-07-28,2016-08-03,KM-16660,2
CA-2016-140382,2016-06-23,2016-06-25,RD-19900,2
CA-2014-164182,2014-07-14,2014-07-18,ST-20530,4
CA-2017-137365,2017-11-30,2017-12-03,BP-11095,3
CA-2016-129847,2016-09-02,2016-09-04,TA-21385,3
CA-2014-126963,2014-06-15,2014-06-15,PS-18760,3
CA-2016-125094,2016-11-05,2016-11-09,NP-18700,2
CA-2017-107132,2017-06-26,2017-06-30,SC-20260,4
CA-2015-139248,2015-07-25,2015-07-30,RD-19930,2
CA-2014-148369,2014-09-23,2014-09-27,TH-21115,4
CA-2016-106243,2016-09-30,2016-10-04,GM-14680,4
CA-2015-126466,2015-11-09,2015-11-13,JO-15550,2
CA-2015-130365,2015-04-25,2015-04-29,ZC-21910,3
CA-2017-143021,2017-11-19,2017-11-19,AP-10720,4
CA-2015-161767,2015-11-20,2015-11-24,GK-14620,3
CA-2015-129917,2015-10-02,2015-10-03,HM-14980,2
CA-2015-115420,2015-04-25,2015-05-02,LS-16945,2
CA-2016-157588,2016-07-14,2016-07-19,AR-10570,1
CA-2015-167255,2015-09-27,2015-09-29,RH-19510,2
CA-2017-162096,2017-11-10,2017-11-10,TB-21190,2
CA-2016-157161,2016-07-16,2016-07-20,JD-15895,1
CA-2015-110765,2015-10-16,2015-10-20,MP-17965,4
CA-2016-163937,2016-01-10,2016-01-13,JB-16000,2
CA-2017-153822,2017-09-19,2017-09-25,AB-10105,2
CA-2017-146185,2017-09-15,2017-09-19,CC-12145,3
CA-2015-112144,2015-06-28,2015-07-02,CY-12745,2
US-2016-119298,2016-11-25,2016-11-28,EP-13915,1
CA-2017-155159,2017-11-25,2017-11-29,DL-13315,1
CA-2017-149076,2017-01-14,2017-01-19,SO-20335,2
CA-2014-146990,2014-11-07,2014-11-08,BP-11095,4
CA-2016-116526,2016-09-01,2016-09-05,JA-15970,3
CA-2017-158561,2017-11-11,2017-11-16,BB-11545,1
CA-2017-165099,2017-12-11,2017-12-13,DK-13375,3
CA-2015-109386,2015-11-08,2015-11-13,RH-19600,1
CA-2015-166800,2015-11-19,2015-11-26,AG-10300,2
CA-2017-117443,2017-12-23,2017-12-25,JB-15400,3
US-2016-134369,2016-09-16,2016-09-22,BC-11125,2
CA-2017-123687,2017-05-26,2017-05-29,KC-16675,1
CA-2015-104871,2015-03-30,2015-04-03,DR-12940,3
CA-2014-133158,2014-08-19,2014-08-21,DW-13195,2
CA-2014-126333,2014-12-23,2014-12-28,ME-18010,3
CA-2015-141740,2015-11-01,2015-11-05,JF-15490,4
CA-2014-119466,2014-12-15,2014-12-21,SP-20860,3
CA-2015-154823,2015-08-21,2015-08-25,KN-16390,4
US-2014-135881,2014-05-23,2014-05-27,GT-14710,4
CA-2017-141201,2017-12-09,2017-12-11,DB-12910,2
CA-2014-114790,2014-03-11,2014-03-13,FM-14215,1
US-2016-154256,2016-06-23,2016-06-27,SM-20005,4
CA-2014-124737,2014-08-23,2014-08-27,AP-10915,2
US-2017-101840,2017-02-06,2017-02-12,SP-20545,4
CA-2017-131653,2017-01-29,2017-02-05,RD-19585,4
US-2016-157840,2016-12-20,2016-12-23,MC-17575,3
CA-2016-145548,2016-11-11,2016-11-16,EB-13750,4
CA-2017-119494,2017-11-09,2017-11-13,JE-15610,2
CA-2014-124618,2014-05-02,2014-05-04,CS-11860,1
CA-2017-161970,2017-09-22,2017-09-27,PB-19105,1
CA-2017-103443,2017-12-17,2017-12-23,AT-10735,4
US-2017-165358,2017-07-18,2017-07-23,SV-20365,4
CA-2016-160136,2016-11-03,2016-11-09,PJ-18835,3
CA-2014-150581,2014-04-08,2014-04-12,NM-18445,2
CA-2016-119515,2016-08-14,2016-08-16,TR-21325,1
CA-2014-141355,2014-09-25,2014-09-30,BF-11005,2
CA-2016-165330,2016-12-11,2016-12-11,WB-21850,2
CA-2015-132633,2015-02-03,2015-02-05,KH-16630,2
CA-2016-157742,2016-12-29,2016-12-31,KL-16645,2
CA-2017-127712,2017-08-31,2017-09-05,MG-17890,2
CA-2017-169474,2017-02-04,2017-02-09,JF-15355,4
CA-2014-106726,2014-12-06,2014-12-08,RS-19765,2
CA-2016-147473,2016-05-30,2016-06-03,NL-18310,2
CA-2016-114209,2016-05-21,2016-05-26,AS-10285,3
CA-2014-141901,2014-08-09,2014-08-14,GM-14500,2
CA-2016-164490,2016-09-05,2016-09-10,SU-20665,3
CA-2016-112256,2016-07-23,2016-07-28,CK-12205,3
CA-2016-167416,2016-05-12,2016-05-17,JM-15580,2
CA-2016-106950,2016-09-02,2016-09-06,JE-15715,1
CA-2017-118724,2017-07-21,2017-07-25,AR-10825,2
CA-2017-112004,2017-09-25,2017-09-28,AH-10075,4
US-2017-143175,2017-08-03,2017-08-06,GA-14515,2
CA-2015-105844,2015-10-25,2015-10-27,JF-15415,2
CA-2017-118864,2017-06-15,2017-06-19,KH-16690,2
CA-2015-119480,2015-01-09,2015-01-13,CC-12685,1
US-2015-153374,2015-02-09,2015-02-13,JF-15565,3
CA-2016-101980,2016-08-19,2016-08-20,RP-19390,4
CA-2017-144596,2017-11-06,2017-11-10,CD-11980,4
CA-2015-124933,2015-12-26,2015-12-30,DF-13135,4
CA-2014-159625,2014-11-23,2014-11-28,SM-20005,2
CA-2016-144337,2016-08-01,2016-08-05,SG-20890,3
CA-2014-117478,2014-09-21,2014-09-24,LH-16750,4
CA-2017-147410,2017-09-04,2017-09-08,EJ-14155,2
CA-2017-128944,2017-06-19,2017-06-21,KH-16330,4
CA-2016-109666,2016-04-19,2016-04-26,KM-16720,4
US-2016-102239,2016-05-05,2016-05-06,LW-16990,2
CA-2014-143168,2014-10-18,2014-10-23,IG-15085,2
CA-2017-104906,2017-02-13,2017-02-17,JP-15460,4
CA-2017-118122,2017-11-17,2017-11-24,GG-14650,2
US-2014-147774,2014-01-20,2014-01-26,MM-18280,1
CA-2017-166926,2017-12-01,2017-12-08,SO-20335,2
CA-2015-128013,2015-08-09,2015-08-16,MF-18250,4
CA-2016-123176,2016-09-27,2016-09-29,JG-15160,1
US-2016-117541,2016-11-14,2016-11-20,JM-16195,4
CA-2016-166282,2016-04-16,2016-04-22,PK-19075,1
CA-2017-141439,2017-11-26,2017-12-01,TT-21460,3
CA-2015-163965,2015-11-20,2015-11-27,SS-20875,1
CA-2017-128783,2017-09-07,2017-09-07,TG-21640,3
CA-2014-122217,2014-11-24,2014-11-29,HP-14815,1
US-2017-141558,2017-03-11,2017-03-16,MH-17290,4
CA-2016-139941,2016-06-12,2016-06-17,CB-12415,4
CA-2015-166583,2015-06-26,2015-06-30,VD-21670,3
CA-2017-100412,2017-12-22,2017-12-26,SR-20425,1
CA-2017-142909,2017-12-22,2017-12-25,AG-10330,2
CA-2014-137911,2014-10-09,2014-10-15,BP-11095,1
CA-2015-106208,2015-12-10,2015-12-15,JW-16075,3
US-2015-136749,2015-12-25,2015-12-27,LH-16900,1
CA-2017-126718,2017-04-29,2017-05-04,KT-16480,4
CA-2016-131380,2016-03-28,2016-03-31,CC-12220,2
CA-2015-145835,2015-05-13,2015-05-18,BF-11170,3
CA-2014-138709,2014-07-04,2014-07-09,MS-17770,1
CA-2014-122070,2014-04-22,2014-04-24,AH-10030,4
CA-2016-158610,2016-09-19,2016-09-22,CK-12595,4
CA-2014-117464,2014-07-22,2014-07-24,NP-18325,2
US-2017-168613,2017-10-08,2017-10-14,GM-14440,4
CA-2017-125381,2017-04-25,2017-04-27,SG-20605,2
US-2017-141677,2017-03-26,2017-03-30,HK-14890,3
CA-2017-133067,2017-05-04,2017-05-10,MY-18295,4
US-2016-144351,2016-11-14,2016-11-18,RC-19960,4
CA-2014-106054,2014-01-06,2014-01-07,JO-15145,1
CA-2016-138667,2016-12-27,2016-12-30,MW-18220,4
CA-2017-150609,2017-04-30,2017-05-04,NZ-18565,2
CA-2017-128853,2017-04-21,2017-04-23,JM-15250,4
CA-2017-133102,2017-08-17,2017-08-24,ED-13885,3
CA-2016-164399,2016-11-12,2016-11-15,DW-13480,2
CA-2016-116918,2016-10-01,2016-10-06,JK-15205,1
CA-2016-110492,2016-02-12,2016-02-14,JS-15880,1
CA-2016-147683,2016-11-13,2016-11-17,PO-19180,2
CA-2014-116785,2014-04-26,2014-04-30,MH-17290,2
US-2015-156797,2015-08-11,2015-08-15,PO-19180,4
CA-2016-104276,2016-11-27,2016-12-03,HF-14995,1
CA-2016-120369,2016-10-28,2016-10-28,VB-21745,4
CA-2014-118276,2014-12-29,2015-01-02,MG-17890,3
CA-2015-136658,2015-09-10,2015-09-17,BO-11425,4
CA-2017-137414,2017-10-02,2017-10-06,CM-12115,2
CA-2016-143476,2016-09-11,2016-09-13,LC-16930,2
US-2016-119046,2016-06-02,2016-06-06,EH-13765,2
CA-2017-154949,2017-10-15,2017-10-19,MC-17275,2
CA-2015-103072,2015-09-27,2015-09-30,HW-14935,3
CA-2015-150770,2015-05-03,2015-05-06,LC-16870,2
CA-2017-154760,2017-01-09,2017-01-13,BP-11290,4
US-2017-104437,2017-01-27,2017-01-31,TG-21310,4
CA-2017-113075,2017-09-02,2017-09-06,MC-18100,3
CA-2016-109953,2016-07-14,2016-07-18,RB-19360,2
CA-2017-127397,2017-02-24,2017-02-28,ES-14080,4
CA-2014-157546,2014-07-20,2014-07-22,RD-19720,2
CA-2017-153843,2017-03-13,2017-03-15,SC-20380,4
CA-2016-137337,2016-03-08,2016-03-12,GB-14575,4
CA-2014-138737,2014-12-07,2014-12-10,FP-14320,2
CA-2016-164924,2016-07-10,2016-07-10,EA-14035,4
CA-2016-101651,2016-12-24,2016-12-30,SC-20305,2
CA-2017-136651,2017-04-23,2017-04-25,JF-15355,2
CA-2017-118892,2017-08-17,2017-08-22,TP-21415,4
US-2017-151127,2017-05-22,2017-05-25,RL-19615,2
CA-2017-145807,2017-02-09,2017-02-13,SB-20170,2
US-2014-127978,2014-03-03,2014-03-08,JS-15595,4
CA-2015-158491,2015-06-04,2015-06-09,BP-11155,2
CA-2016-116764,2016-08-27,2016-09-02,EM-13825,1
CA-2016-152457,2016-09-12,2016-09-18,SC-20695,3
CA-2016-152730,2016-05-30,2016-06-04,EM-14140,3
CA-2017-137001,2017-06-10,2017-06-13,GZ-14545,2
CA-2017-156363,2017-10-22,2017-10-28,ML-17395,4
